num_txes,block,datetime
46,2772839,12/08/22 07:30:18
25,2772840,12/08/22 07:32:03
17,2772841,12/08/22 07:33:02
1,2772842,12/08/22 07:33:07
5,2772843,12/08/22 07:33:17
1,2772844,12/08/22 07:33:20
0,2772845,12/08/22 07:33:30
3,2772846,12/08/22 07:33:43
73,2772847,12/08/22 07:37:54
41,2772848,12/08/22 07:40:40
67,2772849,12/08/22 07:45:52
16,2772850,12/08/22 07:46:48
21,2772851,12/08/22 07:47:55
13,2772852,12/08/22 07:48:13
42,2772853,12/08/22 07:51:25
16,2772854,12/08/22 07:52:26
2,2772855,12/08/22 07:52:55
17,2772856,12/08/22 07:54:31
73,2772857,12/08/22 07:56:32
50,2772858,12/08/22 07:57:52
20,2772859,12/08/22 07:59:33
65,2772860,12/08/22 08:02:27
36,2772861,12/08/22 08:03:04
38,2772862,12/08/22 08:05:19
18,2772863,12/08/22 08:06:04
88,2772864,12/08/22 08:10:29
22,2772865,12/08/22 08:11:41
17,2772866,12/08/22 08:12:37
52,2772867,12/08/22 08:14:40
34,2772868,12/08/22 08:15:51
56,2772869,12/08/22 08:19:08
41,2772870,12/08/22 08:21:29
1,2772871,12/08/22 08:21:37
47,2772872,12/08/22 08:23:43
11,2772873,12/08/22 08:24:30
1,2772874,12/08/22 08:24:49
48,2772875,12/08/22 08:27:30
0,2772876,12/08/22 08:27:35
23,2772877,12/08/22 08:29:28
5,2772878,12/08/22 08:29:37
42,2772879,12/08/22 08:31:10
40,2772880,12/08/22 08:32:37
32,2772881,12/08/22 08:34:10
42,2772882,12/08/22 08:36:03
138,2772883,12/08/22 08:47:11
53,2772884,12/08/22 08:49:45
57,2772885,12/08/22 08:55:15
25,2772886,12/08/22 08:56:32
50,2772887,12/08/22 09:00:04
82,2772888,12/08/22 09:03:04
6,2772889,12/08/22 09:03:25
92,2772890,12/08/22 09:06:52
20,2772891,12/08/22 09:07:44
26,2772892,12/08/22 09:09:08
12,2772893,12/08/22 09:09:39
0,2772894,12/08/22 09:09:43
78,2772895,12/08/22 09:12:39
2,2772896,12/08/22 09:12:44
88,2772897,12/08/22 09:15:49
29,2772898,12/08/22 09:17:28
24,2772899,12/08/22 09:18:21
12,2772900,12/08/22 09:19:43
117,2772901,12/08/22 09:26:42
9,2772902,12/08/22 09:26:46
45,2772903,12/08/22 09:29:30
4,2772904,12/08/22 09:29:32
3,2772905,12/08/22 09:29:55
112,2772906,12/08/22 09:35:01
75,2772907,12/08/22 09:36:22
110,2772908,12/08/22 09:40:34
32,2772909,12/08/22 09:42:37
4,2772910,12/08/22 09:43:01
2,2772911,12/08/22 09:43:09
4,2772912,12/08/22 09:43:33
6,2772913,12/08/22 09:43:53
19,2772914,12/08/22 09:44:45
32,2772915,12/08/22 09:46:17
18,2772916,12/08/22 09:47:37
20,2772917,12/08/22 09:48:46
25,2772918,12/08/22 09:50:16
100,2772919,12/08/22 09:54:39
13,2772920,12/08/22 09:55:21
17,2772921,12/08/22 09:56:31
29,2772922,12/08/22 09:57:26
9,2772923,12/08/22 09:57:49
9,2772924,12/08/22 09:58:31
5,2772925,12/08/22 09:58:48
54,2772926,12/08/22 10:00:33
140,2772927,12/08/22 10:06:17
16,2772928,12/08/22 10:06:33
113,2772929,12/08/22 10:13:15
39,2772930,12/08/22 10:13:58
4,2772931,12/08/22 10:14:38
52,2772932,12/08/22 10:18:24
3,2772933,12/08/22 10:18:41
78,2772934,12/08/22 10:21:04
42,2772935,12/08/22 10:21:12
9,2772936,12/08/22 10:22:23
16,2772937,12/08/22 10:23:09
8,2772938,12/08/22 10:23:44
40,2772939,12/08/22 10:25:39
4,2772940,12/08/22 10:25:56
43,2772941,12/08/22 10:28:40
47,2772942,12/08/22 10:30:47
5,2772943,12/08/22 10:30:58
83,2772944,12/08/22 10:35:33
10,2772945,12/08/22 10:36:06
9,2772946,12/08/22 10:36:53
59,2772947,12/08/22 10:40:25
22,2772948,12/08/22 10:41:47
4,2772949,12/08/22 10:42:20
40,2772950,12/08/22 10:43:43
2,2772951,12/08/22 10:43:48
35,2772952,12/08/22 10:45:13
112,2772953,12/08/22 10:52:09
82,2772954,12/08/22 10:52:25
32,2772955,12/08/22 10:53:53
43,2772956,12/08/22 10:55:34
44,2772957,12/08/22 10:57:32
17,2772958,12/08/22 10:58:28
5,2772959,12/08/22 10:58:41
24,2772960,12/08/22 10:59:51
0,2772961,12/08/22 10:59:52
44,2772962,12/08/22 11:01:02
110,2772963,12/08/22 11:05:10
38,2772964,12/08/22 11:06:21
7,2772965,12/08/22 11:07:13
47,2772966,12/08/22 11:11:42
50,2772967,12/08/22 11:18:11
51,2772968,12/08/22 11:19:03
110,2772969,12/08/22 11:20:09
100,2772970,12/08/22 11:22:39
50,2772971,12/08/22 11:24:54
1,2772972,12/08/22 11:25:14
137,2772973,12/08/22 11:31:45
46,2772974,12/08/22 11:33:22
32,2772975,12/08/22 11:34:39
27,2772976,12/08/22 11:35:49
62,2772977,12/08/22 11:38:16
33,2772978,12/08/22 11:39:41
55,2772979,12/08/22 11:42:00
75,2772980,12/08/22 11:45:04
152,2772981,12/08/22 11:54:53
9,2772982,12/08/22 11:54:55
2,2772983,12/08/22 11:55:09
65,2772984,12/08/22 11:57:29
85,2772985,12/08/22 12:04:50
138,2772986,12/08/22 12:08:09
70,2772987,12/08/22 12:08:51
142,2772988,12/08/22 12:17:25
62,2772989,12/08/22 12:17:52
30,2772990,12/08/22 12:19:04
45,2772991,12/08/22 12:21:21
45,2772992,12/08/22 12:23:51
35,2772993,12/08/22 12:26:14
6,2772994,12/08/22 12:26:34
27,2772995,12/08/22 12:27:43
94,2772996,12/08/22 12:30:12
1,2772997,12/08/22 12:30:17
9,2772998,12/08/22 12:31:13
56,2772999,12/08/22 12:32:53
12,2773000,12/08/22 12:33:31
3,2773001,12/08/22 12:33:59
3,2773002,12/08/22 12:34:02
2,2773003,12/08/22 12:34:05
47,2773004,12/08/22 12:36:16
20,2773005,12/08/22 12:37:27
7,2773006,12/08/22 12:37:48
95,2773007,12/08/22 12:42:56
38,2773008,12/08/22 12:45:05
1,2773009,12/08/22 12:45:10
46,2773010,12/08/22 12:47:08
15,2773011,12/08/22 12:47:38
35,2773012,12/08/22 12:49:26
10,2773013,12/08/22 12:49:56
25,2773014,12/08/22 12:51:18
11,2773015,12/08/22 12:52:01
2,2773016,12/08/22 12:52:10
27,2773017,12/08/22 12:52:42
23,2773018,12/08/22 12:53:33
77,2773019,12/08/22 13:01:48
123,2773020,12/08/22 13:03:45
112,2773021,12/08/22 13:18:28
135,2773022,12/08/22 13:18:43
128,2773023,12/08/22 13:20:43
0,2773024,12/08/22 13:20:49
29,2773025,12/08/22 13:22:23
26,2773026,12/08/22 13:23:58
4,2773027,12/08/22 13:24:10
104,2773028,12/08/22 13:26:45
33,2773029,12/08/22 13:27:43
59,2773030,12/08/22 13:30:08
100,2773031,12/08/22 13:35:10
41,2773032,12/08/22 13:37:07
29,2773033,12/08/22 13:38:53
8,2773034,12/08/22 13:39:36
39,2773035,12/08/22 13:41:31
56,2773036,12/08/22 13:45:45
42,2773037,12/08/22 13:47:51
108,2773038,12/08/22 14:05:54
56,2773039,12/08/22 14:06:39
88,2773040,12/08/22 14:09:08
55,2773041,12/08/22 14:13:24
172,2773042,12/08/22 14:13:32
159,2773043,12/08/22 14:18:36
25,2773044,12/08/22 14:18:57
65,2773045,12/08/22 14:21:48
5,2773046,12/08/22 14:22:36
66,2773047,12/08/22 14:25:31
7,2773048,12/08/22 14:25:35
99,2773049,12/08/22 14:30:18
59,2773050,12/08/22 14:33:15
32,2773051,12/08/22 14:34:42
90,2773052,12/08/22 14:38:39
84,2773053,12/08/22 14:43:50
48,2773054,12/08/22 14:46:48
0,2773055,12/08/22 14:46:50
13,2773056,12/08/22 14:47:32
2,2773057,12/08/22 14:47:42
79,2773058,12/08/22 14:52:13
35,2773059,12/08/22 14:54:08
21,2773060,12/08/22 14:55:17
38,2773061,12/08/22 14:57:33
6,2773062,12/08/22 14:58:02
67,2773063,12/08/22 15:00:46
9,2773064,12/08/22 15:00:57
33,2773065,12/08/22 15:01:43
64,2773066,12/08/22 15:03:06
41,2773067,12/08/22 15:03:56
28,2773068,12/08/22 15:04:43
136,2773069,12/08/22 15:07:07
33,2773070,12/08/22 15:07:26
84,2773071,12/08/22 15:10:45
84,2773072,12/08/22 15:15:16
104,2773073,12/08/22 15:17:36
20,2773074,12/08/22 15:18:06
53,2773075,12/08/22 15:19:30
39,2773076,12/08/22 15:20:53
48,2773077,12/08/22 15:22:25
95,2773078,12/08/22 15:27:58
19,2773079,12/08/22 15:29:46
116,2773080,12/08/22 15:32:39
2,2773081,12/08/22 15:32:46
88,2773082,12/08/22 15:35:17
58,2773083,12/08/22 15:38:09
109,2773084,12/08/22 15:46:35
47,2773085,12/08/22 15:48:02
81,2773086,12/08/22 16:00:20
112,2773087,12/08/22 16:01:53
10,2773088,12/08/22 16:02:14
116,2773089,12/08/22 16:06:36
25,2773090,12/08/22 16:07:44
89,2773091,12/08/22 16:11:59
3,2773092,12/08/22 16:12:17
9,2773093,12/08/22 16:12:39
64,2773094,12/08/22 16:15:59
81,2773095,12/08/22 16:20:38
58,2773096,12/08/22 16:24:26
4,2773097,12/08/22 16:24:36
69,2773098,12/08/22 16:27:49
56,2773099,12/08/22 16:30:55
88,2773100,12/08/22 16:34:48
39,2773101,12/08/22 16:37:04
23,2773102,12/08/22 16:37:59
96,2773103,12/08/22 16:42:36
13,2773104,12/08/22 16:43:25
65,2773105,12/08/22 16:46:52
43,2773106,12/08/22 16:48:30
29,2773107,12/08/22 16:49:36
149,2773108,12/08/22 16:58:29
0,2773109,12/08/22 16:58:33
0,2773110,12/08/22 16:58:36
67,2773111,12/08/22 17:01:14
23,2773112,12/08/22 17:03:02
1,2773113,12/08/22 17:03:07
29,2773114,12/08/22 17:04:37
79,2773115,12/08/22 17:07:35
136,2773116,12/08/22 17:15:04
84,2773117,12/08/22 17:15:45
129,2773118,12/08/22 17:22:13
7,2773119,12/08/22 17:22:25
31,2773120,12/08/22 17:24:54
32,2773121,12/08/22 17:26:50
4,2773122,12/08/22 17:26:59
12,2773123,12/08/22 17:27:20
39,2773124,12/08/22 17:29:42
24,2773125,12/08/22 17:30:27
123,2773126,12/08/22 17:37:36
17,2773127,12/08/22 17:38:50
66,2773128,12/08/22 17:42:59
1,2773129,12/08/22 17:43:05
105,2773130,12/08/22 17:49:06
38,2773131,12/08/22 17:50:53
14,2773132,12/08/22 17:51:50
59,2773133,12/08/22 17:56:31
21,2773134,12/08/22 17:57:24
80,2773135,12/08/22 18:00:56
38,2773136,12/08/22 18:02:54
128,2773137,12/08/22 18:08:50
65,2773138,12/08/22 18:12:22
56,2773139,12/08/22 18:14:32
23,2773140,12/08/22 18:16:29
115,2773141,12/08/22 18:30:36
121,2773142,12/08/22 18:34:23
31,2773143,12/08/22 18:35:13
58,2773144,12/08/22 18:38:36
108,2773145,12/08/22 18:50:07
117,2773146,12/08/22 19:00:04
85,2773147,12/08/22 19:03:17
5,2773148,12/08/22 19:03:51
9,2773149,12/08/22 19:04:09
6,2773150,12/08/22 19:04:34
12,2773151,12/08/22 19:05:14
110,2773152,12/08/22 19:08:47
38,2773153,12/08/22 19:10:40
7,2773154,12/08/22 19:11:12
18,2773155,12/08/22 19:12:11
35,2773156,12/08/22 19:13:34
42,2773157,12/08/22 19:15:13
34,2773158,12/08/22 19:16:38
59,2773159,12/08/22 19:19:59
1,2773160,12/08/22 19:20:05
90,2773161,12/08/22 19:26:22
16,2773162,12/08/22 19:26:49
19,2773163,12/08/22 19:27:38
46,2773164,12/08/22 19:29:44
41,2773165,12/08/22 19:32:33
9,2773166,12/08/22 19:33:09
24,2773167,12/08/22 19:33:52
75,2773168,12/08/22 19:40:17
36,2773169,12/08/22 19:43:19
49,2773170,12/08/22 19:45:50
49,2773171,12/08/22 19:48:39
0,2773172,12/08/22 19:49:00
6,2773173,12/08/22 19:49:01
49,2773174,12/08/22 19:51:24
65,2773175,12/08/22 19:55:05
18,2773176,12/08/22 19:56:00
61,2773177,12/08/22 19:59:10
7,2773178,12/08/22 19:59:38
73,2773179,12/08/22 20:02:25
61,2773180,12/08/22 20:04:09
8,2773181,12/08/22 20:04:34
51,2773182,12/08/22 20:07:10
8,2773183,12/08/22 20:07:34
4,2773184,12/08/22 20:07:57
110,2773185,12/08/22 20:14:20
79,2773186,12/08/22 20:18:19
17,2773187,12/08/22 20:19:35
64,2773188,12/08/22 20:25:26
55,2773189,12/08/22 20:29:26
114,2773190,12/08/22 20:33:49
63,2773191,12/08/22 20:37:27
88,2773192,12/08/22 20:44:27
0,2773193,12/08/22 20:44:30
0,2773194,12/08/22 20:44:37
26,2773195,12/08/22 20:47:10
14,2773196,12/08/22 20:48:03
12,2773197,12/08/22 20:48:49
29,2773198,12/08/22 20:51:04
64,2773199,12/08/22 20:56:09
4,2773200,12/08/22 20:56:24
11,2773201,12/08/22 20:57:13
33,2773202,12/08/22 20:59:39
12,2773203,12/08/22 21:00:29
57,2773204,12/08/22 21:03:52
9,2773205,12/08/22 21:03:57
37,2773206,12/08/22 21:05:43
58,2773207,12/08/22 21:08:28
66,2773208,12/08/22 21:11:55
22,2773209,12/08/22 21:12:40
7,2773210,12/08/22 21:12:59
115,2773211,12/08/22 21:18:12
10,2773212,12/08/22 21:18:31
13,2773213,12/08/22 21:19:24
2,2773214,12/08/22 21:19:38
13,2773215,12/08/22 21:20:01
7,2773216,12/08/22 21:20:22
105,2773217,12/08/22 21:24:40
1,2773218,12/08/22 21:24:55
10,2773219,12/08/22 21:25:05
1,2773220,12/08/22 21:25:12
8,2773221,12/08/22 21:26:01
28,2773222,12/08/22 21:27:56
0,2773223,12/08/22 21:28:02
10,2773224,12/08/22 21:28:44
4,2773225,12/08/22 21:28:53
9,2773226,12/08/22 21:29:35
66,2773227,12/08/22 21:33:43
31,2773228,12/08/22 21:36:17
4,2773229,12/08/22 21:36:30
67,2773230,12/08/22 21:42:21
27,2773231,12/08/22 21:44:01
50,2773232,12/08/22 21:46:43
5,2773233,12/08/22 21:47:11
11,2773234,12/08/22 21:48:34
28,2773235,12/08/22 21:51:25
32,2773236,12/08/22 21:54:47
18,2773237,12/08/22 21:56:08
45,2773238,12/08/22 21:57:56
18,2773239,12/08/22 21:58:40
84,2773240,12/08/22 22:01:26
32,2773241,12/08/22 22:03:05
22,2773242,12/08/22 22:03:59
30,2773243,12/08/22 22:04:53
0,2773244,12/08/22 22:04:57
45,2773245,12/08/22 22:06:30
148,2773246,12/08/22 22:20:02
62,2773247,12/08/22 22:20:13
14,2773248,12/08/22 22:21:15
18,2773249,12/08/22 22:22:21
37,2773250,12/08/22 22:24:34
16,2773251,12/08/22 22:25:42
11,2773252,12/08/22 22:26:57
7,2773253,12/08/22 22:27:09
0,2773254,12/08/22 22:27:18
18,2773255,12/08/22 22:28:47
5,2773256,12/08/22 22:29:25
9,2773257,12/08/22 22:29:54
32,2773258,12/08/22 22:30:58
21,2773259,12/08/22 22:32:34
14,2773260,12/08/22 22:33:21
47,2773261,12/08/22 22:37:26
5,2773262,12/08/22 22:37:44
75,2773263,12/08/22 22:40:25
25,2773264,12/08/22 22:42:29
14,2773265,12/08/22 22:44:21
61,2773266,12/08/22 22:49:39
1,2773267,12/08/22 22:49:46
22,2773268,12/08/22 22:52:21
24,2773269,12/08/22 22:54:06
5,2773270,12/08/22 22:54:13
7,2773271,12/08/22 22:54:38
68,2773272,12/08/22 22:58:09
9,2773273,12/08/22 22:58:40
2,2773274,12/08/22 22:59:08
34,2773275,12/08/22 23:00:31
9,2773276,12/08/22 23:01:25
68,2773277,12/08/22 23:04:35
23,2773278,12/08/22 23:05:39
41,2773279,12/08/22 23:07:08
80,2773280,12/08/22 23:11:21
9,2773281,12/08/22 23:11:38
15,2773282,12/08/22 23:12:16
8,2773283,12/08/22 23:12:54
51,2773284,12/08/22 23:15:21
2,2773285,12/08/22 23:15:26
56,2773286,12/08/22 23:18:22
31,2773287,12/08/22 23:19:49
119,2773288,12/08/22 23:26:45
8,2773289,12/08/22 23:27:29
92,2773290,12/08/22 23:32:03
5,2773291,12/08/22 23:32:41
14,2773292,12/08/22 23:33:18
0,2773293,12/08/22 23:33:34
21,2773294,12/08/22 23:34:07
30,2773295,12/08/22 23:35:19
29,2773296,12/08/22 23:37:20
7,2773297,12/08/22 23:37:28
59,2773298,12/08/22 23:40:56
14,2773299,12/08/22 23:41:53
0,2773300,12/08/22 23:41:58
27,2773301,12/08/22 23:44:07
4,2773302,12/08/22 23:44:21
90,2773303,12/08/22 23:51:00
29,2773304,12/08/22 23:53:55
41,2773305,12/08/22 23:56:12
17,2773306,12/08/22 23:57:56
55,2773307,12/09/22 00:02:04
7,2773308,12/09/22 00:02:16
66,2773309,12/09/22 00:05:41
57,2773310,12/09/22 00:08:46
1,2773311,12/09/22 00:08:56
7,2773312,12/09/22 00:09:13
75,2773313,12/09/22 00:13:01
52,2773314,12/09/22 00:15:33
6,2773315,12/09/22 00:15:55
84,2773316,12/09/22 00:21:22
15,2773317,12/09/22 00:22:28
31,2773318,12/09/22 00:23:45
3,2773319,12/09/22 00:23:50
2,2773320,12/09/22 00:23:57
55,2773321,12/09/22 00:27:35
3,2773322,12/09/22 00:27:52
62,2773323,12/09/22 00:33:02
21,2773324,12/09/22 00:34:06
34,2773325,12/09/22 00:35:42
7,2773326,12/09/22 00:36:14
40,2773327,12/09/22 00:39:29
130,2773328,12/09/22 00:48:01
22,2773329,12/09/22 00:49:28
22,2773330,12/09/22 00:50:52
7,2773331,12/09/22 00:51:00
24,2773332,12/09/22 00:52:00
15,2773333,12/09/22 00:53:12
3,2773334,12/09/22 00:53:17
7,2773335,12/09/22 00:53:58
6,2773336,12/09/22 00:54:38
47,2773337,12/09/22 00:59:33
8,2773338,12/09/22 01:00:08
46,2773339,12/09/22 01:01:57
5,2773340,12/09/22 01:02:03
55,2773341,12/09/22 01:05:18
27,2773342,12/09/22 01:06:43
9,2773343,12/09/22 01:07:22
23,2773344,12/09/22 01:08:39
1,2773345,12/09/22 01:08:45
27,2773346,12/09/22 01:10:18
79,2773347,12/09/22 01:15:10
26,2773348,12/09/22 01:16:15
39,2773349,12/09/22 01:17:42
17,2773350,12/09/22 01:18:19
46,2773351,12/09/22 01:21:25
83,2773352,12/09/22 01:27:35
24,2773353,12/09/22 01:29:40
27,2773354,12/09/22 01:31:43
6,2773355,12/09/22 01:32:26
35,2773356,12/09/22 01:35:27
1,2773357,12/09/22 01:35:42
53,2773358,12/09/22 01:38:22
18,2773359,12/09/22 01:39:04
18,2773360,12/09/22 01:40:04
8,2773361,12/09/22 01:40:20
5,2773362,12/09/22 01:40:35
9,2773363,12/09/22 01:41:06
22,2773364,12/09/22 01:42:59
77,2773365,12/09/22 01:48:15
109,2773366,12/09/22 01:57:11
27,2773367,12/09/22 01:59:09
100,2773368,12/09/22 02:06:04
6,2773369,12/09/22 02:06:25
3,2773370,12/09/22 02:06:53
47,2773371,12/09/22 02:09:44
48,2773372,12/09/22 02:11:15
27,2773373,12/09/22 02:11:48
14,2773374,12/09/22 02:12:45
23,2773375,12/09/22 02:13:23
172,2773376,12/09/22 02:23:02
13,2773377,12/09/22 02:23:05
41,2773378,12/09/22 02:25:27
6,2773379,12/09/22 02:25:52
39,2773380,12/09/22 02:28:26
3,2773381,12/09/22 02:28:43
30,2773382,12/09/22 02:30:23
110,2773383,12/09/22 02:39:46
2,2773384,12/09/22 02:40:29
7,2773385,12/09/22 02:41:06
35,2773386,12/09/22 02:42:42
14,2773387,12/09/22 02:43:37
106,2773388,12/09/22 02:50:48
30,2773389,12/09/22 02:52:54
40,2773390,12/09/22 02:56:01
23,2773391,12/09/22 02:57:47
89,2773392,12/09/22 03:01:00
59,2773393,12/09/22 03:04:25
37,2773394,12/09/22 03:05:22
3,2773395,12/09/22 03:05:30
156,2773396,12/09/22 03:18:30
44,2773397,12/09/22 03:22:36
5,2773398,12/09/22 03:22:52
111,2773399,12/09/22 03:23:48
10,2773400,12/09/22 03:24:02
57,2773401,12/09/22 03:28:10
38,2773402,12/09/22 03:29:59
28,2773403,12/09/22 03:30:55
7,2773404,12/09/22 03:31:14
77,2773405,12/09/22 03:35:21
18,2773406,12/09/22 03:36:20
5,2773407,12/09/22 03:37:14
42,2773408,12/09/22 03:39:45
30,2773409,12/09/22 03:41:44
8,2773410,12/09/22 03:42:20
79,2773411,12/09/22 03:48:31
9,2773412,12/09/22 03:49:06
65,2773413,12/09/22 03:50:13
17,2773414,12/09/22 03:50:53
9,2773415,12/09/22 03:51:13
19,2773416,12/09/22 03:52:36
19,2773417,12/09/22 03:54:01
29,2773418,12/09/22 03:55:23
29,2773419,12/09/22 03:57:48
57,2773420,12/09/22 04:00:39
2,2773421,12/09/22 04:00:47
34,2773422,12/09/22 04:02:17
20,2773423,12/09/22 04:03:28
7,2773424,12/09/22 04:03:40
8,2773425,12/09/22 04:04:04
79,2773426,12/09/22 04:07:51
5,2773427,12/09/22 04:08:05
40,2773428,12/09/22 04:09:53
11,2773429,12/09/22 04:10:15
63,2773430,12/09/22 04:13:28
24,2773431,12/09/22 04:14:23
70,2773432,12/09/22 04:17:50
14,2773433,12/09/22 04:18:20
43,2773434,12/09/22 04:21:02
15,2773435,12/09/22 04:22:32
10,2773436,12/09/22 04:23:23
29,2773437,12/09/22 04:24:29
63,2773438,12/09/22 04:27:15
9,2773439,12/09/22 04:27:22
14,2773440,12/09/22 04:28:24
22,2773441,12/09/22 04:29:35
60,2773442,12/09/22 04:32:09
14,2773443,12/09/22 04:33:08
0,2773444,12/09/22 04:33:13
37,2773445,12/09/22 04:34:19
6,2773446,12/09/22 04:34:38
29,2773447,12/09/22 04:35:52
7,2773448,12/09/22 04:36:13
13,2773449,12/09/22 04:36:42
2,2773450,12/09/22 04:36:48
37,2773451,12/09/22 04:38:43
5,2773452,12/09/22 04:39:05
8,2773453,12/09/22 04:39:29
0,2773454,12/09/22 04:39:34
75,2773455,12/09/22 04:43:39
2,2773456,12/09/22 04:43:55
114,2773457,12/09/22 04:49:33
4,2773458,12/09/22 04:49:46
0,2773459,12/09/22 04:49:51
59,2773460,12/09/22 04:53:05
8,2773461,12/09/22 04:53:51
53,2773462,12/09/22 04:58:42
57,2773463,12/09/22 05:00:59
17,2773464,12/09/22 05:01:51
104,2773465,12/09/22 05:08:25
6,2773466,12/09/22 05:08:26
3,2773467,12/09/22 05:08:37
1,2773468,12/09/22 05:08:49
1,2773469,12/09/22 05:08:55
7,2773470,12/09/22 05:09:20
118,2773471,12/09/22 05:15:19
1,2773472,12/09/22 05:15:28
62,2773473,12/09/22 05:18:47
18,2773474,12/09/22 05:19:50
41,2773475,12/09/22 05:21:51
53,2773476,12/09/22 05:25:38
65,2773477,12/09/22 05:29:15
6,2773478,12/09/22 05:29:36
58,2773479,12/09/22 05:34:02
2,2773480,12/09/22 05:34:05
79,2773481,12/09/22 05:41:33
2,2773482,12/09/22 05:41:37
20,2773483,12/09/22 05:43:12
15,2773484,12/09/22 05:43:27
3,2773485,12/09/22 05:43:46
9,2773486,12/09/22 05:44:03
31,2773487,12/09/22 05:46:12
7,2773488,12/09/22 05:46:22
11,2773489,12/09/22 05:46:52
7,2773490,12/09/22 05:47:17
8,2773491,12/09/22 05:48:02
0,2773492,12/09/22 05:48:07
17,2773493,12/09/22 05:49:20
3,2773494,12/09/22 05:49:37
60,2773495,12/09/22 05:52:49
25,2773496,12/09/22 05:54:40
7,2773497,12/09/22 05:54:47
7,2773498,12/09/22 05:55:18
13,2773499,12/09/22 05:55:50
0,2773500,12/09/22 05:56:01
81,2773501,12/09/22 06:00:28
33,2773502,12/09/22 06:02:26
1,2773503,12/09/22 06:02:48
7,2773504,12/09/22 06:03:40
91,2773505,12/09/22 06:06:51
9,2773506,12/09/22 06:07:09
37,2773507,12/09/22 06:09:11
108,2773508,12/09/22 06:14:49
34,2773509,12/09/22 06:16:30
6,2773510,12/09/22 06:17:00
10,2773511,12/09/22 06:17:22
45,2773512,12/09/22 06:19:28
20,2773513,12/09/22 06:20:16
16,2773514,12/09/22 06:21:23
32,2773515,12/09/22 06:23:28
20,2773516,12/09/22 06:24:33
109,2773517,12/09/22 06:27:54
16,2773518,12/09/22 06:28:39
12,2773519,12/09/22 06:29:10
15,2773520,12/09/22 06:29:32
61,2773521,12/09/22 06:32:19
1,2773522,12/09/22 06:32:22
53,2773523,12/09/22 06:35:17
16,2773524,12/09/22 06:36:28
19,2773525,12/09/22 06:38:24
4,2773526,12/09/22 06:38:39
63,2773527,12/09/22 06:41:04
48,2773528,12/09/22 06:44:22
20,2773529,12/09/22 06:45:26
10,2773530,12/09/22 06:45:57
0,2773531,12/09/22 06:46:05
54,2773532,12/09/22 06:49:34
25,2773533,12/09/22 06:51:12
22,2773534,12/09/22 06:52:20
35,2773535,12/09/22 06:54:55
2,2773536,12/09/22 06:55:18
30,2773537,12/09/22 06:57:18
11,2773538,12/09/22 06:58:15
0,2773539,12/09/22 06:58:20
47,2773540,12/09/22 07:00:26
24,2773541,12/09/22 07:01:38
129,2773542,12/09/22 07:09:32
41,2773543,12/09/22 07:09:46
76,2773544,12/09/22 07:12:54
13,2773545,12/09/22 07:13:09
70,2773546,12/09/22 07:15:34
42,2773547,12/09/22 07:18:32
78,2773548,12/09/22 07:23:58
3,2773549,12/09/22 07:24:08
99,2773550,12/09/22 07:31:15
13,2773551,12/09/22 07:32:10
5,2773552,12/09/22 07:32:18
29,2773553,12/09/22 07:33:39
52,2773554,12/09/22 07:36:43
76,2773555,12/09/22 07:41:44
4,2773556,12/09/22 07:41:47
9,2773557,12/09/22 07:42:38
48,2773558,12/09/22 07:44:46
18,2773559,12/09/22 07:45:45
1,2773560,12/09/22 07:45:53
16,2773561,12/09/22 07:46:44
43,2773562,12/09/22 07:48:59
2,2773563,12/09/22 07:49:25
0,2773564,12/09/22 07:49:29
118,2773565,12/09/22 07:54:22
38,2773566,12/09/22 07:56:33
20,2773567,12/09/22 07:57:46
16,2773568,12/09/22 07:59:07
4,2773569,12/09/22 07:59:25
51,2773570,12/09/22 08:01:54
21,2773571,12/09/22 08:03:06
77,2773572,12/09/22 08:06:38
55,2773573,12/09/22 08:09:03
38,2773574,12/09/22 08:11:25
26,2773575,12/09/22 08:12:32
90,2773576,12/09/22 08:15:52
8,2773577,12/09/22 08:16:04
1,2773578,12/09/22 08:16:12
21,2773579,12/09/22 08:16:45
42,2773580,12/09/22 08:18:25
9,2773581,12/09/22 08:18:51
6,2773582,12/09/22 08:19:03
39,2773583,12/09/22 08:20:28
47,2773584,12/09/22 08:22:39
30,2773585,12/09/22 08:24:02
3,2773586,12/09/22 08:24:15
67,2773587,12/09/22 08:27:07
5,2773588,12/09/22 08:27:31
12,2773589,12/09/22 08:27:59
5,2773590,12/09/22 08:28:07
78,2773591,12/09/22 08:31:59
9,2773592,12/09/22 08:32:49
9,2773593,12/09/22 08:33:23
98,2773594,12/09/22 08:39:30
104,2773595,12/09/22 08:45:14
7,2773596,12/09/22 08:45:21
96,2773597,12/09/22 08:50:08
5,2773598,12/09/22 08:50:33
13,2773599,12/09/22 08:51:24
29,2773600,12/09/22 08:52:55
31,2773601,12/09/22 08:56:14
65,2773602,12/09/22 08:59:04
1,2773603,12/09/22 08:59:08
2,2773604,12/09/22 08:59:30
32,2773605,12/09/22 09:00:15
25,2773606,12/09/22 09:00:47
71,2773607,12/09/22 09:01:50
69,2773608,12/09/22 09:04:49
102,2773609,12/09/22 09:08:39
13,2773610,12/09/22 09:09:44
18,2773611,12/09/22 09:10:12
21,2773612,12/09/22 09:11:12
66,2773613,12/09/22 09:14:02
12,2773614,12/09/22 09:14:30
4,2773615,12/09/22 09:14:42
